id,0.1_100_9_tarantula,0.1_100_9_ochiai,0.1_100_9_D_star,0.1_100_9_Op2,0.1_100_9_Barinel,0.1_100_9_time,0.1_200_9_tarantula,0.1_200_9_ochiai,0.1_200_9_D_star,0.1_200_9_Op2,0.1_200_9_Barinel,0.1_200_9_time,0.1_500_9_tarantula,0.1_500_9_ochiai,0.1_500_9_D_star,0.1_500_9_Op2,0.1_500_9_Barinel,0.1_500_9_time,0.1_1000_9_tarantula,0.1_1000_9_ochiai,0.1_1000_9_D_star,0.1_1000_9_Op2,0.1_1000_9_Barinel,0.1_1000_9_time,0.1_2000_9_tarantula,0.1_2000_9_ochiai,0.1_2000_9_D_star,0.1_2000_9_Op2,0.1_2000_9_Barinel,0.1_2000_9_time
74669249.0,1.0,1.0,1.0,1.0,1.0,6.223125696182251,1.0,1.0,1.0,1.0,1.0,9.47509503364563,1.0,1.0,1.0,1.0,1.0,18.15477204322815,1.0,1.0,1.0,1.0,1.0,31.976696252822876,1.0,1.0,1.0,1.0,1.0,60.53918409347534
74200607.0,0.0,0.0,0.0,0.0,0.0,10.6038076877594,0.0,0.0,0.0,0.0,0.0,11.51260781288147,0.0,0.0,0.0,0.0,0.0,11.533412218093872,0.0,0.0,0.0,0.0,0.0,11.567211866378784,0.0,0.0,0.0,0.0,0.0,12.988151788711548
73567385.0,0.0,0.0,0.0,0.0,0.0,377.08284759521484,0.0,0.0,0.0,0.0,0.0,739.7044997215271,0.0,0.0,0.0,0.0,0.0,1317.5960397720337,0.0,0.0,0.0,0.0,0.0,2554.6801121234894,0.0,0.0,0.0,0.0,0.0,5511.92525267601
73308371.0,0.0,1.0,0.0,1.0,0.0,0.08991122245788574,0.0,1.0,1.0,1.0,0.0,0.1066732406616211,0.0,1.0,1.0,1.0,0.0,0.10396194458007812,0.0,1.0,1.0,1.0,0.0,0.10540246963500977,0.0,1.0,1.0,1.0,0.0,0.10737442970275879
73275569.0,0.0,0.0,0.0,0.0,0.0,3.4379124641418457,0.0,0.0,0.0,0.0,0.0,5.186162233352661,0.0,0.0,0.0,0.0,0.0,10.568894863128662,0.0,0.0,0.0,0.0,0.0,18.514872550964355,0.0,0.0,0.0,0.0,0.0,34.043723344802856
72965428.0,0.0,0.0,0.0,0.0,0.0,37.54953098297119,0.0,0.0,0.0,0.0,0.0,70.57268404960632,0.0,0.0,0.0,0.0,0.0,172.2200858592987,0.0,0.0,0.0,0.0,0.0,339.1902663707733,0.0,0.0,0.0,0.0,0.0,691.9395642280579
72802464.0,0.0,0.0,0.0,0.0,0.0,21.85670018196106,0.0,0.0,0.0,0.0,0.0,42.496522665023804,0.0,0.0,0.0,0.0,0.0,90.89776372909546,0.0,0.0,0.0,0.0,0.0,125.98211598396301,0.0,0.0,0.0,0.0,0.0,200.02790331840515
72744278.0,0.0,0.0,0.0,0.0,0.0,0.4093966484069824,0.0,0.0,0.0,0.0,0.0,0.7960519790649414,0.0,0.0,0.0,0.0,0.0,1.6612300872802734,0.0,0.0,0.0,0.0,0.0,3.1344642639160156,0.0,0.0,0.0,0.0,0.0,6.283818006515503
72676542.0,0.0,1.0,1.0,1.0,0.0,1.3454492092132568,0.0,1.0,1.0,1.0,0.0,2.3604977130889893,0.0,1.0,1.0,1.0,0.0,5.456394672393799,0.0,1.0,1.0,1.0,0.0,10.498246669769287,0.0,1.0,1.0,1.0,0.0,21.046879768371582
71715697.0,0.0,0.0,0.0,0.0,0.0,4.214057445526123,0.0,0.0,0.0,0.0,0.0,7.162381172180176,0.0,0.0,0.0,0.0,0.0,15.22370982170105,0.0,0.0,0.0,0.0,0.0,26.57658839225769,0.0,0.0,0.0,0.0,0.0,47.04653978347778
70650848.0,1.0,1.0,1.0,1.0,1.0,0.08910179138183594,1.0,1.0,1.0,1.0,1.0,0.09435868263244629,1.0,1.0,1.0,1.0,1.0,0.08895683288574219,1.0,1.0,1.0,1.0,1.0,0.15537500381469727,1.0,1.0,1.0,1.0,1.0,0.09145951271057129
70589997.0,1.0,1.0,1.0,1.0,1.0,0.47406959533691406,1.0,1.0,1.0,1.0,1.0,0.601966142654419,1.0,1.0,1.0,1.0,1.0,1.2662789821624756,1.0,1.0,1.0,1.0,1.0,2.320035696029663,1.0,1.0,1.0,1.0,1.0,4.372697353363037
70148149.0,1.0,1.0,0.0,1.0,1.0,0.3304617404937744,1.0,1.0,0.0,1.0,1.0,0.4723684787750244,1.0,1.0,0.0,1.0,1.0,0.6901843547821045,1.0,1.0,0.0,1.0,1.0,0.9427268505096436,1.0,1.0,0.0,1.0,1.0,1.6632447242736816
69901379.0,0.0,0.0,0.0,0.0,0.0,0.15157270431518555,0.0,0.0,0.0,0.0,0.0,0.15135836601257324,0.0,0.0,0.0,0.0,0.0,0.14504408836364746,0.0,0.0,0.0,0.0,0.0,0.15326976776123047,0.0,0.0,0.0,0.0,0.0,0.15471172332763672
